year,month,State,type_of_connection,value,date,Service_provider
2019,12,Madhya Pradesh,wireless,24926265,01-12-2019,VODAFONE IDEA
2019,12,Kolkata,wireless,7679355,01-12-2019,VODAFONE IDEA
2019,12,Kerala,wireless,18471237,01-12-2019,VODAFONE IDEA
2019,12,Karnataka,wireless,12007384,01-12-2019,VODAFONE IDEA
2019,12,Jammu And Kashmir,wireless,561433,01-12-2019,VODAFONE IDEA
2019,12,Himachal Pradesh,wireless,934451,01-12-2019,VODAFONE IDEA
2019,12,Haryana,wireless,9156703,01-12-2019,VODAFONE IDEA
2019,12,Gujarat,wireless,27506873,01-12-2019,VODAFONE IDEA
2019,12,Delhi,wireless,17701405,01-12-2019,VODAFONE IDEA
2019,12,Bihar,wireless,15431406,01-12-2019,VODAFONE IDEA
2019,12,Assam,wireless,4633250,01-12-2019,VODAFONE IDEA
2019,12,Andhra Pradesh,wireless,18885514,01-12-2019,VODAFONE IDEA
2019,12,Mumbai,wireless,9800346,01-12-2019,AIRTEL
2019,12,Himachal Pradesh,wireless,2767116,01-12-2019,BSNL
2019,12,Maharashtra,wireless,15970302,01-12-2019,AIRTEL
2019,12,Kolkata,wireless,6354972,01-12-2019,AIRTEL
2019,12,Andhra Pradesh,wireless,29346713,01-12-2019,JIO
2019,12,ALL INDIA,wireless,3376303,01-12-2019,MTNL
2019,12,West Bengal,wireless,1190068,01-12-2019,MTNL
2019,12,Uttar Pradesh (West),wireless,1190068,01-12-2019,MTNL
2019,12,Uttar Pradesh (East),wireless,1190068,01-12-2019,MTNL
2019,12,Tamil Nadu,wireless,1190068,01-12-2019,MTNL
2019,12,Rajasthan,wireless,1190068,01-12-2019,MTNL
2019,12,Punjab,wireless,1190068,01-12-2019,MTNL
2019,12,Odisha,wireless,1190068,01-12-2019,MTNL
2019,12,North East 1,wireless,1190068,01-12-2019,MTNL
2019,12,Mumbai,wireless,1190068,01-12-2019,MTNL
2019,12,Maharashtra,wireless,2186235,01-12-2019,MTNL
2019,12,Madhya Pradesh,wireless,2186235,01-12-2019,MTNL
2019,12,Assam,wireless,7872608,01-12-2019,JIO
2019,12,Kolkata,wireless,2186235,01-12-2019,MTNL
2019,12,Karnataka,wireless,2186235,01-12-2019,MTNL
2019,12,Himachal Pradesh,wireless,2186235,01-12-2019,MTNL
2019,12,Haryana,wireless,2186235,01-12-2019,MTNL
2019,12,Gujarat,wireless,2186235,01-12-2019,MTNL
2019,12,Delhi,wireless,2186235,01-12-2019,MTNL
2019,12,Bihar,wireless,90951,01-12-2019,MTNL
2019,12,Assam,wireless,90951,01-12-2019,MTNL
2019,12,Andhra Pradesh,wireless,90951,01-12-2019,MTNL
2019,12,ALL INDIA,wireless,90951,01-12-2019,BSNL
2019,12,West Bengal,wireless,90951,01-12-2019,BSNL
2019,12,Uttar Pradesh (West),wireless,90951,01-12-2019,BSNL
2019,12,Uttar Pradesh (East),wireless,90951,01-12-2019,BSNL
2019,12,Tamil Nadu,wireless,90951,01-12-2019,BSNL
2019,12,Kerala,wireless,2186235,01-12-2019,MTNL
2019,12,Bihar,wireless,28123388,01-12-2019,JIO
2019,12,Delhi,wireless,17485005,01-12-2019,JIO
2019,12,Gujarat,wireless,22893405,01-12-2019,JIO
2019,12,Kerala,wireless,5531696,01-12-2019,AIRTEL
2019,12,Karnataka,wireless,28630803,01-12-2019,AIRTEL
2019,12,Jammu And Kashmir,wireless,4544784,01-12-2019,AIRTEL
2019,12,Himachal Pradesh,wireless,3424834,01-12-2019,AIRTEL
2019,12,Haryana,wireless,4479975,01-12-2019,AIRTEL
2019,12,Gujarat,wireless,10962911,01-12-2019,AIRTEL
2019,12,Delhi,wireless,15572477,01-12-2019,AIRTEL
2019,12,Bihar,wireless,35456281,01-12-2019,AIRTEL
2019,12,Assam,wireless,8358529,01-12-2019,AIRTEL
2019,12,Andhra Pradesh,wireless,28873882,01-12-2019,AIRTEL
2019,12,Punjab,wireless,118025372,01-12-2019,BSNL
2019,12,ALL INDIA,wireless,370016160,01-12-2019,JIO
2019,12,West Bengal,wireless,17211626,01-12-2019,JIO
2019,12,Uttar Pradesh (West),wireless,18731325,01-12-2019,JIO
2019,12,Uttar Pradesh (East),wireless,26509498,01-12-2019,JIO
2019,12,Tamil Nadu,wireless,22568898,01-12-2019,JIO
2019,12,Rajasthan,wireless,23897943,01-12-2019,JIO
2019,12,Punjab,wireless,13325697,01-12-2019,JIO
2019,12,Odisha,wireless,11802088,01-12-2019,JIO
2019,12,North East 1,wireless,3492349,01-12-2019,JIO
2019,12,Mumbai,wireless,13634278,01-12-2019,JIO
2019,12,Maharashtra,wireless,29884843,01-12-2019,JIO
2019,12,Madhya Pradesh,wireless,28865775,01-12-2019,JIO
2019,12,Kolkata,wireless,9760191,01-12-2019,JIO
2019,12,Kerala,wireless,8561983,01-12-2019,JIO
2019,12,Karnataka,wireless,19423779,01-12-2019,JIO
2019,12,Jammu And Kashmir,wireless,3949544,01-12-2019,JIO
2019,12,Himachal Pradesh,wireless,3471715,01-12-2019,JIO
2019,12,Haryana,wireless,9203509,01-12-2019,JIO
2019,12,Madhya Pradesh,wireless,14769663,01-12-2019,AIRTEL
2019,12,Jammu And Kashmir,wireless,1264988,01-12-2019,BSNL
2019,12,Jammu And Kashmir,wireless,2186235,01-12-2019,MTNL
2019,12,Bihar,wireless,118025372,01-12-2019,BSNL
2019,12,North East 1,wireless,118025372,01-12-2019,BSNL
2019,12,Mumbai,wireless,118025372,01-12-2019,BSNL
2019,12,Maharashtra,wireless,118025372,01-12-2019,BSNL
2019,12,Madhya Pradesh,wireless,118025372,01-12-2019,BSNL
2019,12,Kolkata,wireless,118025372,01-12-2019,BSNL
2019,12,Kerala,wireless,118025372,01-12-2019,BSNL
2019,12,Karnataka,wireless,118025372,01-12-2019,BSNL
2019,12,Jammu And Kashmir,wireless,118025372,01-12-2019,BSNL
2019,12,Himachal Pradesh,wireless,118025372,01-12-2019,BSNL
2019,12,Haryana,wireless,118025372,01-12-2019,BSNL
2019,12,Gujarat,wireless,118025372,01-12-2019,BSNL
2019,12,Delhi,wireless,118025372,01-12-2019,BSNL
2019,12,Karnataka,wireless,7324448,01-12-2019,BSNL
2019,12,Kerala,wireless,10936754,01-12-2019,BSNL
2019,12,Assam,wireless,118025372,01-12-2019,BSNL
2019,12,Madhya Pradesh,wireless,6315355,01-12-2019,BSNL
2019,12,Kolkata,wireless,1856520,01-12-2019,BSNL
2019,12,ALL INDIA,wireless,118025372,01-12-2019,BSNL
2019,12,West Bengal,wireless,2142879,01-12-2019,BSNL
2019,12,Uttar Pradesh (West),wireless,5941889,01-12-2019,BSNL
2019,12,Uttar Pradesh (East),wireless,11654121,01-12-2019,BSNL
2019,12,Tamil Nadu,wireless,12370450,01-12-2019,BSNL
2019,12,Andhra Pradesh,wireless,118025372,01-12-2019,BSNL
2019,12,Punjab,wireless,5723473,01-12-2019,BSNL
2019,12,Odisha,wireless,6023748,01-12-2019,BSNL
2019,12,North East 1,wireless,1466782,01-12-2019,BSNL
2019,12,Mumbai,wireless,7089469,01-12-2019,BSNL
2019,12,Rajasthan,wireless,6139102,01-12-2019,BSNL
2019,12,Maharashtra,wireless,7089469,01-12-2019,BSNL
2020,1,Karnataka,wireless,119245717,01-01-2020,BSNL
2020,1,Kerala,wireless,119245717,01-01-2020,BSNL
2020,1,Kolkata,wireless,119245717,01-01-2020,BSNL
2020,1,Madhya Pradesh,wireless,119245717,01-01-2020,BSNL
2020,1,Mumbai,wireless,119245717,01-01-2020,BSNL
2020,1,North East 1,wireless,119245717,01-01-2020,BSNL
2020,1,Odisha,wireless,119245717,01-01-2020,BSNL
2020,1,Punjab,wireless,119245717,01-01-2020,BSNL
2020,1,Jammu And Kashmir,wireless,119245717,01-01-2020,BSNL
2020,1,Maharashtra,wireless,119245717,01-01-2020,BSNL
2020,1,Himachal Pradesh,wireless,119245717,01-01-2020,BSNL
2020,1,ALL INDIA,wireless,119245717,01-01-2020,BSNL
2020,1,Gujarat,wireless,119245717,01-01-2020,BSNL
2020,1,Delhi,wireless,119245717,01-01-2020,BSNL
2020,1,Bihar,wireless,119245717,01-01-2020,BSNL
2020,1,Assam,wireless,119245717,01-01-2020,BSNL
2020,1,Andhra Pradesh,wireless,119245717,01-01-2020,BSNL
2020,1,Rajasthan,wireless,119245717,01-01-2020,BSNL
2020,1,West Bengal,wireless,2271223,01-01-2020,BSNL
2020,1,Uttar Pradesh (West),wireless,5971430,01-01-2020,BSNL
2020,1,Uttar Pradesh (East),wireless,11768215,01-01-2020,BSNL
2020,1,Tamil Nadu,wireless,12468041,01-01-2020,BSNL
2020,1,Rajasthan,wireless,6198319,01-01-2020,BSNL
2020,1,Karnataka,wireline,732935,01-01-2020,AIRTEL
2020,1,Haryana,wireless,119245717,01-01-2020,BSNL
2020,1,Tamil Nadu,wireless,91545,01-01-2020,BSNL
2020,1,Bihar,wireless,91545,01-01-2020,MTNL
2020,1,Uttar Pradesh (West),wireless,91545,01-01-2020,BSNL
2020,1,ALL INDIA,wireless,3370668,01-01-2020,MTNL
2020,1,West Bengal,wireless,1186107,01-01-2020,MTNL
2020,1,Uttar Pradesh (West),wireless,1186107,01-01-2020,MTNL
2020,1,Uttar Pradesh (East),wireless,1186107,01-01-2020,MTNL
2020,1,Tamil Nadu,wireless,1186107,01-01-2020,MTNL
2020,1,Rajasthan,wireless,1186107,01-01-2020,MTNL
2020,1,Punjab,wireless,1186107,01-01-2020,MTNL
2020,1,Odisha,wireless,1186107,01-01-2020,MTNL
2020,1,North East 1,wireless,1186107,01-01-2020,MTNL
2020,1,Mumbai,wireless,1186107,01-01-2020,MTNL
2020,1,Maharashtra,wireless,2184561,01-01-2020,MTNL
2020,1,Uttar Pradesh (East),wireless,91545,01-01-2020,BSNL
2020,1,Madhya Pradesh,wireless,2184561,01-01-2020,MTNL
2020,1,Kerala,wireless,2184561,01-01-2020,MTNL
2020,1,Karnataka,wireless,2184561,01-01-2020,MTNL
2020,1,Jammu And Kashmir,wireless,2184561,01-01-2020,MTNL
2020,1,Himachal Pradesh,wireless,2184561,01-01-2020,MTNL
2020,1,Haryana,wireless,2184561,01-01-2020,MTNL
2020,1,Gujarat,wireless,2184561,01-01-2020,MTNL
2020,1,Delhi,wireless,2184561,01-01-2020,MTNL
2020,1,Assam,wireless,91545,01-01-2020,MTNL
2020,1,Andhra Pradesh,wireless,91545,01-01-2020,MTNL
2020,1,ALL INDIA,wireless,91545,01-01-2020,BSNL
2020,1,West Bengal,wireless,91545,01-01-2020,BSNL
2020,1,Odisha,wireless,6100003,01-01-2020,BSNL
2020,1,Kolkata,wireless,2184561,01-01-2020,MTNL
2020,1,Haryana,wireline,22086,01-01-2020,AIRTEL
2020,1,Maharashtra,wireless,7241522,01-01-2020,BSNL
2020,1,West Bengal,wireless,15746165,01-01-2020,AIRTEL
2020,1,ALL INDIA,wireless,328151987,01-01-2020,AIRTEL
2020,1,Andhra Pradesh,wireless,2233,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Assam,wireless,2233,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Bihar,wireless,383,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Delhi,wireless,1810,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Gujarat,wireless,615,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Haryana,wireless,140,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Himachal Pradesh,wireless,105,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Jammu And Kashmir,wireless,0,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Karnataka,wireless,1549,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Kerala,wireless,634,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Kolkata,wireless,36,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Madhya Pradesh,wireless,758,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Maharashtra,wireless,1077,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Mumbai,wireless,2471,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,North East 1,wireless,0,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Uttar Pradesh (West),wireless,13664867,01-01-2020,AIRTEL
2020,1,Odisha,wireless,368,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Uttar Pradesh (East),wireless,30873212,01-01-2020,AIRTEL
2020,1,Rajasthan,wireless,21260045,01-01-2020,AIRTEL
2020,1,Andhra Pradesh,wireless,29073195,01-01-2020,AIRTEL
2020,1,Assam,wireless,8315900,01-01-2020,AIRTEL
2020,1,Bihar,wireless,35198140,01-01-2020,AIRTEL
2020,1,Delhi,wireless,15624496,01-01-2020,AIRTEL
2020,1,Gujarat,wireless,11070661,01-01-2020,AIRTEL
2020,1,Haryana,wireless,4493585,01-01-2020,AIRTEL
2020,1,Himachal Pradesh,wireless,3384752,01-01-2020,AIRTEL
2020,1,Jammu And Kashmir,wireless,5602821,01-01-2020,AIRTEL
2020,1,Karnataka,wireless,28726293,01-01-2020,AIRTEL
2020,1,Kerala,wireless,5567226,01-01-2020,AIRTEL
2020,1,Kolkata,wireless,6326162,01-01-2020,AIRTEL
2020,1,Madhya Pradesh,wireless,14640460,01-01-2020,AIRTEL
2020,1,Maharashtra,wireless,16086073,01-01-2020,AIRTEL
2020,1,Mumbai,wireless,9877605,01-01-2020,AIRTEL
2020,1,North East 1,wireless,5218385,01-01-2020,AIRTEL
2020,1,Odisha,wireless,11618841,01-01-2020,AIRTEL
2020,1,Punjab,wireless,10326810,01-01-2020,AIRTEL
2020,1,Tamil Nadu,wireless,25456293,01-01-2020,AIRTEL
2020,1,Punjab,wireless,319,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Rajasthan,wireless,372,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Tamil Nadu,wireless,3226,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Tamil Nadu,wireless,20962158,01-01-2020,VODAFONE IDEA
2020,1,Uttar Pradesh (East),wireless,26443773,01-01-2020,VODAFONE IDEA
2020,1,Uttar Pradesh (West),wireless,24599457,01-01-2020,VODAFONE IDEA
2020,1,West Bengal,wireless,19663708,01-01-2020,VODAFONE IDEA
2020,1,ALL INDIA,wireless,328989207,01-01-2020,VODAFONE IDEA
2020,1,Andhra Pradesh,wireless,9891040,01-01-2020,BSNL
2020,1,Assam,wireless,2761008,01-01-2020,BSNL
2020,1,Bihar,wireless,5459122,01-01-2020,BSNL
2020,1,Delhi,wireless,5459122,01-01-2020,BSNL
2020,1,Gujarat,wireless,6097309,01-01-2020,BSNL
2020,1,Haryana,wireless,5039948,01-01-2020,BSNL
2020,1,Himachal Pradesh,wireless,2971171,01-01-2020,BSNL
2020,1,Jammu And Kashmir,wireless,1271939,01-01-2020,BSNL
2020,1,Karnataka,wireless,7327006,01-01-2020,BSNL
2020,1,Kerala,wireless,10972574,01-01-2020,BSNL
2020,1,Kolkata,wireless,1946039,01-01-2020,BSNL
2020,1,Madhya Pradesh,wireless,6315980,01-01-2020,BSNL
2020,1,Rajasthan,wireless,13898382,01-01-2020,VODAFONE IDEA
2020,1,Punjab,wireless,9609814,01-01-2020,VODAFONE IDEA
2020,1,Odisha,wireless,3370789,01-01-2020,VODAFONE IDEA
2020,1,North East 1,wireless,1878271,01-01-2020,VODAFONE IDEA
2020,1,Uttar Pradesh (East),wireless,853,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Uttar Pradesh (West),wireless,305,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,West Bengal,wireless,815,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,ALL INDIA,wireless,18069,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Andhra Pradesh,wireless,18794095,01-01-2020,VODAFONE IDEA
2020,1,Assam,wireless,4539372,01-01-2020,VODAFONE IDEA
2020,1,Bihar,wireless,14823964,01-01-2020,VODAFONE IDEA
2020,1,Delhi,wireless,17646831,01-01-2020,VODAFONE IDEA
2020,1,Mumbai,wireless,7241522,01-01-2020,BSNL
2020,1,Gujarat,wireless,27359352,01-01-2020,VODAFONE IDEA
2020,1,Himachal Pradesh,wireless,905435,01-01-2020,VODAFONE IDEA
2020,1,Jammu And Kashmir,wireless,649280,01-01-2020,VODAFONE IDEA
2020,1,Karnataka,wireless,11737915,01-01-2020,VODAFONE IDEA
2020,1,Kerala,wireless,18441748,01-01-2020,VODAFONE IDEA
2020,1,Kolkata,wireless,7600548,01-01-2020,VODAFONE IDEA
2020,1,Madhya Pradesh,wireless,24141435,01-01-2020,VODAFONE IDEA
2020,1,Maharashtra,wireless,39550093,01-01-2020,VODAFONE IDEA
2020,1,Mumbai,wireless,13288940,01-01-2020,VODAFONE IDEA
2020,1,Haryana,wireless,9083847,01-01-2020,VODAFONE IDEA
2020,1,North East 1,wireless,1409289,01-01-2020,BSNL
2020,1,Punjab,wireless,5764539,01-01-2020,BSNL
2020,1,ALL INDIA,wireline,1055389,01-01-2020,JIO
2020,1,Punjab,wireline,9873,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Odisha,wireline,1711,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Mumbai,wireline,146722,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Maharashtra,wireline,37970,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Madhya Pradesh,wireline,5043,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Kolkata,wireline,34192,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Kerala,wireline,11002,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Karnataka,wireline,101270,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Himachal Pradesh,wireline,1239,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Haryana,wireline,1766,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Gujarat,wireline,10571,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Delhi,wireline,71165,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Bihar,wireline,2206,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Andhra Pradesh,wireline,31428,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,ALL INDIA,wireline,4314955,01-01-2020,AIRTEL
2020,1,Rajasthan,wireline,13403,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Uttar Pradesh (West),wireline,24782,01-01-2020,AIRTEL
2020,1,Tamil Nadu,wireline,49968,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Uttar Pradesh (West),wireline,2216,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Odisha,wireline,8620,01-01-2020,TATA TELE
2020,1,Mumbai,wireline,543608,01-01-2020,TATA TELE
2020,1,Maharashtra,wireline,260742,01-01-2020,TATA TELE
2020,1,Madhya Pradesh,wireline,13614,01-01-2020,TATA TELE
2020,1,Kolkata,wireline,50105,01-01-2020,TATA TELE
2020,1,Kerala,wireline,19643,01-01-2020,TATA TELE
2020,1,Karnataka,wireline,275165,01-01-2020,TATA TELE
2020,1,Himachal Pradesh,wireline,1896,01-01-2020,TATA TELE
2020,1,Haryana,wireline,38547,01-01-2020,TATA TELE
2020,1,Gujarat,wireline,85666,01-01-2020,TATA TELE
2020,1,Delhi,wireline,148611,01-01-2020,TATA TELE
2020,1,Bihar,wireline,8528,01-01-2020,TATA TELE
2020,1,Andhra Pradesh,wireline,170325,01-01-2020,TATA TELE
2020,1,ALL INDIA,wireline,536428,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,West Bengal,wireline,1615,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Uttar Pradesh (East),wireline,3068,01-01-2020,RELIANCE COMMUNICATIONS
2020,1,Punjab,wireline,12411,01-01-2020,TATA TELE
2020,1,Uttar Pradesh (East),wireline,62681,01-01-2020,AIRTEL
2020,1,Rajasthan,wireline,57340,01-01-2020,AIRTEL
2020,1,Mumbai,wireline,0,01-01-2020,BSNL
2020,1,North East 1,wireline,92235,01-01-2020,BSNL
2020,1,Odisha,wireline,188192,01-01-2020,BSNL
2020,1,Punjab,wireline,325322,01-01-2020,BSNL
2020,1,Rajasthan,wireline,369595,01-01-2020,BSNL
2020,1,Tamil Nadu,wireline,1190911,01-01-2020,BSNL
2020,1,Uttar Pradesh (East),wireline,288185,01-01-2020,BSNL
2020,1,Uttar Pradesh (West),wireline,216687,01-01-2020,BSNL
2020,1,West Bengal,wireline,164547,01-01-2020,BSNL
2020,1,ALL INDIA,wireline,9151183,01-01-2020,BSNL
2020,1,Delhi,wireline,1401938,01-01-2020,MTNL
2020,1,Mumbai,wireline,1706484,01-01-2020,MTNL
2020,1,ALL INDIA,wireline,3108422,01-01-2020,MTNL
2020,1,Andhra Pradesh,wireline,207678,01-01-2020,AIRTEL
2020,1,Delhi,wireline,1482973,01-01-2020,AIRTEL
2020,1,Maharashtra,wireline,901303,01-01-2020,BSNL
2020,1,Tamil Nadu,wireline,547173,01-01-2020,AIRTEL
2020,1,Madhya Pradesh,wireline,471643,01-01-2020,BSNL
2020,1,Kerala,wireline,1503220,01-01-2020,BSNL
2020,1,Punjab,wireline,138705,01-01-2020,AIRTEL
2020,1,Mumbai,wireline,393304,01-01-2020,AIRTEL
2020,1,Maharashtra,wireline,109369,01-01-2020,AIRTEL
2020,1,Madhya Pradesh,wireline,241127,01-01-2020,AIRTEL
2020,1,Kolkata,wireline,133968,01-01-2020,AIRTEL
2020,1,Kerala,wireline,63345,01-01-2020,AIRTEL
2020,1,Andhra Pradesh,wireline,770343,01-01-2020,BSNL
2020,1,Assam,wireline,96405,01-01-2020,BSNL
2020,1,Bihar,wireline,149363,01-01-2020,BSNL
2020,1,Delhi,wireline,0,01-01-2020,BSNL
2020,1,Gujarat,wireline,738535,01-01-2020,BSNL
2020,1,Haryana,wireline,180830,01-01-2020,BSNL
2020,1,Himachal Pradesh,wireline,96638,01-01-2020,BSNL
2020,1,Jammu And Kashmir,wireline,124172,01-01-2020,BSNL
2020,1,Karnataka,wireline,881273,01-01-2020,BSNL
2020,1,Kolkata,wireline,401784,01-01-2020,BSNL
2020,1,Rajasthan,wireline,11459,01-01-2020,TATA TELE
2020,1,Gujarat,wireline,97489,01-01-2020,AIRTEL
2020,1,Uttar Pradesh (East),wireline,8200,01-01-2020,TATA TELE
2020,1,Bihar,wireline,15401,01-01-2020,JIO
2020,1,Andhra Pradesh,wireless,29724407,01-01-2020,JIO
2020,1,Assam,wireless,8023651,01-01-2020,JIO
2020,1,Bihar,wireless,28740101,01-01-2020,JIO
2020,1,Delhi,wireless,17756333,01-01-2020,JIO
2020,1,Gujarat,wireless,23387210,01-01-2020,JIO
2020,1,Haryana,wireless,9299386,01-01-2020,JIO
2020,1,Himachal Pradesh,wireless,3527200,01-01-2020,JIO
2020,1,Jammu And Kashmir,wireless,4003971,01-01-2020,JIO
2020,1,Karnataka,wireless,19621752,01-01-2020,JIO
2020,1,Kerala,wireless,8693941,01-01-2020,JIO
2020,1,Kolkata,wireless,9788521,01-01-2020,JIO
2020,1,Madhya Pradesh,wireless,29511247,01-01-2020,JIO
2020,1,Maharashtra,wireless,30519389,01-01-2020,JIO
2020,1,Mumbai,wireless,13766730,01-01-2020,JIO
2020,1,Gujarat,wireline,139027,01-01-2020,JIO
2020,1,North East 1,wireless,3554006,01-01-2020,JIO
2020,1,Haryana,wireline,24030,01-01-2020,JIO
2020,1,Jammu And Kashmir,wireline,9709,01-01-2020,JIO
2020,1,Tamil Nadu,wireline,123464,01-01-2020,TATA TELE
2020,1,West Bengal,wireline,8017,01-01-2020,JIO
2020,1,Uttar Pradesh (West),wireline,56998,01-01-2020,JIO
2020,1,Uttar Pradesh (East),wireline,33812,01-01-2020,JIO
2020,1,Tamil Nadu,wireline,84276,01-01-2020,JIO
2020,1,Rajasthan,wireline,41266,01-01-2020,JIO
2020,1,Punjab,wireline,39237,01-01-2020,JIO
2020,1,Odisha,wireline,7224,01-01-2020,JIO
2020,1,North East 1,wireline,4948,01-01-2020,JIO
2020,1,Mumbai,wireline,206381,01-01-2020,JIO
2020,1,Maharashtra,wireline,37002,01-01-2020,JIO
2020,1,Madhya Pradesh,wireline,49626,01-01-2020,JIO
2020,1,Kolkata,wireline,33627,01-01-2020,JIO
2020,1,Kerala,wireline,13258,01-01-2020,JIO
2020,1,Karnataka,wireline,57417,01-01-2020,JIO
2020,1,Himachal Pradesh,wireline,719,01-01-2020,JIO
2020,1,Odisha,wireless,12082110,01-01-2020,JIO
2020,1,Delhi,wireline,81885,01-01-2020,JIO
2020,1,Rajasthan,wireless,24194554,01-01-2020,JIO
2020,1,Madhya Pradesh,wireline,2250,01-01-2020,VODAFONE IDEA
2020,1,Kolkata,wireline,10220,01-01-2020,VODAFONE IDEA
2020,1,Kerala,wireline,5610,01-01-2020,VODAFONE IDEA
2020,1,Karnataka,wireline,61027,01-01-2020,VODAFONE IDEA
2020,1,Himachal Pradesh,wireline,60,01-01-2020,VODAFONE IDEA
2020,1,Gujarat,wireline,33097,01-01-2020,VODAFONE IDEA
2020,1,Delhi,wireline,72630,01-01-2020,VODAFONE IDEA
2020,1,Bihar,wireline,1920,01-01-2020,VODAFONE IDEA
2020,1,Assam,wireline,3420,01-01-2020,VODAFONE IDEA
2020,1,Andhra Pradesh,wireline,49025,01-01-2020,VODAFONE IDEA
2020,1,ALL INDIA,wireline,192339,01-01-2020,HFCL / QUADRANT
2020,1,Punjab,wireline,192339,01-01-2020,HFCL / QUADRANT
2020,1,ALL INDIA,wireline,1787975,01-01-2020,TATA TELE
2020,1,West Bengal,wireline,2447,01-01-2020,TATA TELE
2020,1,Punjab,wireless,13432899,01-01-2020,JIO
2020,1,Maharashtra,wireline,30733,01-01-2020,VODAFONE IDEA
2020,1,Mumbai,wireline,91271,01-01-2020,VODAFONE IDEA
2020,1,Haryana,wireline,360,01-01-2020,VODAFONE IDEA
2020,1,Uttar Pradesh (West),wireline,4924,01-01-2020,TATA TELE
2020,1,North East 1,wireline,270,01-01-2020,VODAFONE IDEA
2020,1,Uttar Pradesh (East),wireless,27243790,01-01-2020,JIO
2020,1,Uttar Pradesh (West),wireless,19173890,01-01-2020,JIO
2020,1,West Bengal,wireless,17615731,01-01-2020,JIO
2020,1,ALL INDIA,wireless,376571577,01-01-2020,JIO
2020,1,Assam,wireline,11359,01-01-2020,JIO
2020,1,Andhra Pradesh,wireline,100170,01-01-2020,JIO
2020,1,ALL INDIA,wireline,438064,01-01-2020,VODAFONE IDEA
2020,1,Tamil Nadu,wireless,22910758,01-01-2020,JIO
2020,1,Uttar Pradesh (West),wireline,5550,01-01-2020,VODAFONE IDEA
2020,1,Uttar Pradesh (East),wireline,20040,01-01-2020,VODAFONE IDEA
2020,1,Tamil Nadu,wireline,31450,01-01-2020,VODAFONE IDEA
2020,1,Rajasthan,wireline,10221,01-01-2020,VODAFONE IDEA
2020,1,Punjab,wireline,3060,01-01-2020,VODAFONE IDEA
2020,1,Odisha,wireline,5730,01-01-2020,VODAFONE IDEA
2020,1,West Bengal,wireline,120,01-01-2020,VODAFONE IDEA
